Timestamp,Experiment,Model,Dataset,Pearson_r,RMSE,R2,RPIQ,MAE,Notes,最优参数,最优验证RMSE,最优trial编号,最优迭代轮数,CV 最优参数:,CV 最优 RMSE:
2026-01-22 01:19:24,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.98363185,22.156200408935547,0.9619570374488832,2.134541,16.397371,XGBoost + 透射光谱&RGB + MSC 预处理,0,0.0,0.0,0.0,,
2026-01-22 01:19:24,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.97467417,33.53375625610352,0.9434991478919984,1.4220594,20.770247,XGBoost + 透射光谱&RGB + MSC 预处理,0,0.0,0.0,0.0,,
2026-01-22 01:44:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9991242,7.183604717254639,0.9974574446678162,15.000064,1.7968328,XGBoost + 透射光谱&RGB + SG_1 预处理,"{'learning_rate': 0.016079190709307863, 'max_depth': 6, 'min_child_weight': 1.2555600046533426, 'subsample': 0.9556303722072187, 'colsample_bytree': 0.8448891054135662, 'reg_lambda': 9.818577209742116, 'reg_alpha': 0.662620795011287, 'gamma': 3.6165583680564195}",14.542903900146484,80.0,666.0,,
2026-01-22 01:44:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.99317664,14.542903900146484,0.9836097359657288,3.251986,11.767118,XGBoost + 透射光谱&RGB + SG_1 预处理,0,0.0,0.0,0.0,,
2026-01-22 01:44:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.9832264,29.423126220703125,0.956502079963684,1.6207317,16.613056,XGBoost + 透射光谱&RGB + SG_1 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:20:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9812978,33.382286071777344,0.9450937509536744,3.2278955,11.21231,XGBoost + 透射光谱&RGB + SG_2 预处理,"{'learning_rate': 0.02338593544092464, 'max_depth': 3, 'min_child_weight': 5.815728115941969, 'subsample': 0.7255571574192486, 'colsample_bytree': 0.39710061488844406, 'reg_lambda': 34.88621162293993, 'reg_alpha': 0.07146783147614588, 'gamma': 0.7147449177174044}",25.840620040893555,98.0,485.0,,
2026-01-22 02:20:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.98297834,25.840620040893555,0.9482524394989014,1.8301929,20.335274,XGBoost + 透射光谱&RGB + SG_2 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:20:59,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.9692103,38.599884033203125,0.9251378178596495,1.2354181,26.896193,XGBoost + 透射光谱&RGB + SG_2 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:32:15,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.99866456,0.2031650394201278,0.9972733855247498,18.942217,0.15033913,XGBoost + 透射光谱&RGB + Raw 预处理,"{'learning_rate': 0.009835856682693728, 'max_depth': 2, 'min_child_weight': 1.3646895446905871, 'subsample': 0.6265990372733297, 'colsample_bytree': 0.9978055609734526, 'reg_lambda': 0.0017464916724675046, 'reg_alpha': 0.005568081883688801, 'gamma': 0.2748834345753289}",0.8274977803230286,86.0,886.0,,
2026-01-22 02:32:15,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.98418957,0.8274977803230286,0.963841438293457,8.026485,0.59616864,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:32:15,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.98538464,0.7859668731689453,0.9667171239852904,4.87153,0.6075117,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
